CustomerID,Recency,Frequency,Monetary,Cluster_Name
2451,178,18,13997,At Risk / Lost
2452,63,13,11519,Champions
2453,116,37,10164,At Risk / Lost
2454,191,22,15103,Loyal Customers
2455,62,12,10359,Recent Low-Value
2456,256,2,5774,Champions
2457,7,37,5102,Champions
2458,155,7,1010,Recent Low-Value
2459,92,26,1049,Champions
2460,14,26,18998,Recent Low-Value
2461,229,24,11623,Loyal Customers
2462,86,12,11321,At Risk / Lost
2463,133,16,16584,Loyal Customers
2464,183,23,4746,At Risk / Lost
2465,62,9,7045,Recent Low-Value
2466,219,32,2500,Loyal Customers
2467,246,15,11663,At Risk / Lost
2468,230,37,18827,Recent Low-Value
2469,79,13,452,At Risk / Lost
2470,149,5,19439,Champions
2471,138,11,15589,Champions
2472,314,10,1118,Recent Low-Value
2473,65,13,17663,At Risk / Lost
2474,13,15,5293,Champions
2475,213,7,15801,Loyal Customers
2476,242,28,3636,At Risk / Lost
2477,213,32,15549,At Risk / Lost
2478,181,35,11942,Champions
2479,338,15,18986,Champions
2480,173,36,3919,Recent Low-Value
2481,160,21,17463,At Risk / Lost
2482,164,6,1076,Loyal Customers
2483,188,1,18764,Champions
2484,191,4,5997,At Risk / Lost
2485,308,11,16057,Champions
2486,256,26,15459,Recent Low-Value
2487,183,37,13340,At Risk / Lost
2488,117,23,207,At Risk / Lost
2489,282,29,15624,Recent Low-Value
2490,196,21,1726,Loyal Customers
2491,34,27,6329,Champions
2492,52,39,6977,Recent Low-Value
2493,112,13,974,At Risk / Lost
2494,252,23,5643,Recent Low-Value
2495,82,16,3909,At Risk / Lost
2496,232,30,10703,Recent Low-Value
2497,227,4,2207,Loyal Customers
2498,233,16,11845,At Risk / Lost
2499,221,31,9565,Recent Low-Value
2500,42,25,659,Loyal Customers
2501,21,12,8408,Loyal Customers
2502,42,26,15350,Champions
2503,113,37,13355,At Risk / Lost
2504,105,33,3146,Champions
2505,192,28,13956,Loyal Customers
2506,17,9,16527,Champions
2507,120,12,608,Champions
2508,129,5,6207,Recent Low-Value
2509,130,28,13576,Champions
2510,60,35,3539,Loyal Customers
2511,48,5,13236,Champions
2512,29,34,14267,At Risk / Lost
2513,97,34,17400,Recent Low-Value
2514,10,13,17282,Loyal Customers
2515,242,39,5071,Champions
2516,314,14,18244,At Risk / Lost
2517,232,11,19759,Loyal Customers
2518,277,38,15983,Champions
2519,284,4,918,Recent Low-Value
2520,203,33,10460,Champions
2521,247,7,12027,Loyal Customers
2522,290,8,16123,Loyal Customers
2523,264,37,3165,Loyal Customers
2524,214,10,3359,At Risk / Lost
2525,200,15,17390,Champions
2526,79,38,12400,Champions
2527,343,15,702,Champions
2528,344,5,4395,Recent Low-Value
2529,173,29,10083,At Risk / Lost
2530,69,19,3627,At Risk / Lost
2531,87,10,1911,Recent Low-Value
2532,101,12,12203,At Risk / Lost
2533,8,4,9132,Recent Low-Value
2534,333,31,12977,Loyal Customers
2535,200,18,8063,Loyal Customers
2536,87,16,15324,At Risk / Lost
2537,43,36,9016,Loyal Customers
2538,109,25,6866,Loyal Customers
2539,152,23,17286,Loyal Customers
2540,17,12,19066,Champions
2541,133,34,1765,Loyal Customers
2542,148,36,16032,Champions
2543,277,37,7075,Recent Low-Value
2544,232,3,2652,Recent Low-Value
2545,314,9,13319,Recent Low-Value
2546,228,18,14374,Recent Low-Value
2547,139,35,12712,Recent Low-Value
2548,211,34,2908,Loyal Customers
2549,28,14,11190,Loyal Customers
2550,51,4,12360,Loyal Customers
2551,261,29,15395,Recent Low-Value
2552,261,15,14937,Recent Low-Value
2553,350,28,14769,Champions
2554,352,16,10623,At Risk / Lost
2555,8,12,12862,Loyal Customers
2556,320,5,13869,At Risk / Lost
2557,138,34,13831,Recent Low-Value
2558,38,1,11977,Recent Low-Value
2559,111,39,2556,Recent Low-Value
2560,220,32,5523,At Risk / Lost
2561,337,26,14346,Champions
2562,223,17,12946,Recent Low-Value
2563,136,27,4417,Champions
2564,256,24,18040,Champions
2565,360,35,18689,Loyal Customers
2566,329,39,12735,At Risk / Lost
2567,49,26,13570,Recent Low-Value
2568,292,38,13276,Champions
2569,324,23,9213,At Risk / Lost
2570,78,22,13646,At Risk / Lost
2571,105,4,6905,Recent Low-Value
2572,169,9,16888,Loyal Customers
2573,217,4,18104,Loyal Customers
2574,119,7,19436,Champions
2575,190,23,8180,Loyal Customers
2576,255,2,3218,Loyal Customers
2577,266,24,6730,Loyal Customers
2578,149,31,665,At Risk / Lost
2579,164,31,15801,Recent Low-Value
2580,140,34,14959,At Risk / Lost
2581,347,24,7770,At Risk / Lost
2582,258,26,19352,Recent Low-Value
2583,269,16,9576,At Risk / Lost
2584,181,13,8876,Champions
2585,160,15,15121,Champions
2586,351,27,4427,At Risk / Lost
2587,288,4,15375,Loyal Customers
2588,288,16,7714,At Risk / Lost
2589,226,30,1345,Loyal Customers
2590,11,30,8343,At Risk / Lost
2591,10,36,10455,Champions
2592,271,3,637,Loyal Customers
2593,273,22,16024,Champions
2594,183,22,16336,At Risk / Lost
2595,153,12,17024,Recent Low-Value
2596,315,21,17298,Loyal Customers
2597,334,4,1515,Loyal Customers
2598,124,31,11130,At Risk / Lost
2599,114,31,1752,At Risk / Lost
2600,278,23,10957,Loyal Customers
2601,213,20,18840,Recent Low-Value
2602,172,15,3910,At Risk / Lost
2603,288,23,16669,At Risk / Lost
2604,174,28,1651,At Risk / Lost
2605,113,16,13684,Recent Low-Value
2606,122,37,861,Loyal Customers
2607,32,21,12611,Champions
2608,222,15,9571,At Risk / Lost
2609,119,17,12567,Recent Low-Value
2610,39,37,6263,Loyal Customers
2611,268,13,16165,Loyal Customers
2612,233,19,11986,Recent Low-Value
2613,18,30,19765,At Risk / Lost
2614,149,18,18020,Champions
2615,149,14,6301,At Risk / Lost
2616,126,36,19648,Loyal Customers
2617,302,36,15680,Champions
2618,360,20,19254,At Risk / Lost
2619,238,19,7499,Champions
2620,135,7,19919,Recent Low-Value
2621,151,4,17045,At Risk / Lost
2622,236,34,7723,Loyal Customers
2623,224,2,10427,Loyal Customers
2624,203,5,7287,Champions
2625,256,10,2280,Recent Low-Value
2626,86,32,2060,At Risk / Lost
2627,150,13,5253,Recent Low-Value
2628,235,39,7135,Recent Low-Value
2629,345,5,11571,Champions
2630,22,10,19754,Champions
2631,348,10,682,At Risk / Lost
2632,285,38,15614,Loyal Customers
2633,269,27,15631,At Risk / Lost
2634,258,21,16772,Recent Low-Value
2635,29,8,8079,Champions
2636,213,1,3160,Recent Low-Value
2637,283,28,13831,Champions
2638,50,39,12394,Loyal Customers
2639,95,14,17667,Recent Low-Value
2640,88,21,14374,Champions
2641,44,30,17930,At Risk / Lost
2642,278,21,16448,At Risk / Lost
2643,171,9,2003,At Risk / Lost
2644,189,17,14651,Recent Low-Value
2645,353,5,15241,Champions
2646,184,31,2477,Champions
2647,3,38,947,Champions
2648,191,19,14480,Recent Low-Value
2649,118,36,17723,Champions
2650,19,33,9624,Loyal Customers
2651,23,13,15331,Recent Low-Value
2652,30,14,11798,Loyal Customers
2653,295,33,10671,Loyal Customers
2654,108,29,12414,At Risk / Lost
2655,281,36,11529,Recent Low-Value
2656,128,10,2465,Champions
2657,229,31,10704,Loyal Customers
2658,111,6,11466,Recent Low-Value
2659,136,1,5155,Champions
2660,362,7,5722,At Risk / Lost
2661,186,27,16856,Recent Low-Value
2662,144,21,7883,Recent Low-Value
2663,72,28,2049,Recent Low-Value
2664,129,16,16728,Champions
2665,364,23,10132,Loyal Customers
2666,261,20,11719,Loyal Customers
2667,3,38,16608,Recent Low-Value
2668,104,25,12924,Recent Low-Value
2669,224,28,11045,Champions
2670,320,5,2019,At Risk / Lost
2671,362,21,9927,Recent Low-Value
2672,354,18,9717,Recent Low-Value
2673,10,6,9832,At Risk / Lost
2674,302,29,630,Recent Low-Value
2675,231,19,7949,Loyal Customers
2676,219,33,7029,Recent Low-Value
2677,66,1,4449,Loyal Customers
2678,112,3,14556,Champions
2679,13,21,11395,Champions
2680,86,35,18285,Loyal Customers
2681,234,3,5256,Loyal Customers
2682,90,25,9328,At Risk / Lost
2683,314,38,12020,Loyal Customers
2684,54,20,7532,Loyal Customers
2685,12,34,12303,Recent Low-Value
2686,209,21,6289,At Risk / Lost
2687,14,23,1242,Loyal Customers
2688,121,6,7714,Loyal Customers
2689,20,13,14353,Loyal Customers
2690,75,23,18113,Recent Low-Value
2691,243,9,17246,Recent Low-Value
2692,223,17,7005,Recent Low-Value
2693,70,2,4989,Champions
2694,312,19,4939,Recent Low-Value
2695,211,19,4057,Loyal Customers
2696,101,7,657,Recent Low-Value
2697,186,20,4721,Recent Low-Value
2698,132,9,15032,At Risk / Lost
2699,111,17,939,Loyal Customers
2700,132,27,9343,Recent Low-Value
2701,20,2,9696,Champions
2702,24,36,7098,At Risk / Lost
2703,227,19,10229,Recent Low-Value
2704,154,17,610,At Risk / Lost
2705,293,5,11696,At Risk / Lost
2706,230,39,13074,Champions
2707,310,18,1237,Champions
2708,359,7,13800,Champions
2709,202,17,4766,Loyal Customers
2710,38,39,9006,At Risk / Lost
2711,260,36,10578,Recent Low-Value
2712,188,4,2754,Champions
2713,57,38,1090,Champions
2714,20,25,2260,At Risk / Lost
2715,273,5,15236,At Risk / Lost
2716,119,30,10436,At Risk / Lost
2717,71,12,14369,Recent Low-Value
2718,4,4,16306,Loyal Customers
2719,221,24,2163,Loyal Customers
2720,14,29,10895,Champions
2721,3,9,18461,Loyal Customers
2722,216,4,8667,Recent Low-Value
2723,229,24,9033,Loyal Customers
2724,336,14,19151,Recent Low-Value
2725,186,5,15719,Champions
2726,55,18,5019,At Risk / Lost
2727,254,19,11841,Recent Low-Value
2728,24,12,8898,At Risk / Lost
2729,162,18,17027,Champions
2730,158,17,14666,Recent Low-Value
2731,82,30,983,Recent Low-Value
2732,159,24,9515,Loyal Customers
2733,188,11,11185,Recent Low-Value
2734,60,35,15108,Champions
2735,305,23,18552,At Risk / Lost
2736,319,17,8220,Recent Low-Value
2737,211,1,7920,Champions
2738,152,15,12001,Champions
2739,109,32,18270,Recent Low-Value
2740,76,9,16359,Loyal Customers
2741,30,15,9749,Recent Low-Value
2742,314,28,8369,Recent Low-Value
2743,117,24,11905,Loyal Customers
2744,356,35,17792,Champions
2745,192,22,10479,Recent Low-Value
2746,19,27,8844,Loyal Customers
2747,173,19,13385,At Risk / Lost
2748,228,12,8573,At Risk / Lost
2749,350,20,10779,Loyal Customers
2750,183,1,14705,Champions
2751,113,21,11085,Loyal Customers
2752,183,1,12491,Champions
2753,146,10,4961,At Risk / Lost
2754,319,32,19260,Recent Low-Value
2755,116,39,1696,Loyal Customers
2756,113,22,16963,At Risk / Lost
2757,251,18,19796,Recent Low-Value
2758,251,32,10255,At Risk / Lost
2759,303,27,8019,Loyal Customers
2760,313,28,10434,Loyal Customers
2761,118,18,14728,Recent Low-Value
2762,301,39,2172,Loyal Customers
2763,161,29,9587,At Risk / Lost
2764,198,18,5724,Recent Low-Value
2765,260,8,1038,Recent Low-Value
2766,148,31,8276,At Risk / Lost
2767,240,34,861,Champions
2768,47,7,13041,Recent Low-Value
2769,198,36,1769,Champions
2770,47,18,7228,At Risk / Lost
2771,78,38,19169,At Risk / Lost
2772,124,9,12191,Recent Low-Value
2773,75,9,18415,Loyal Customers
2774,359,8,7408,Recent Low-Value
2775,137,35,1226,Loyal Customers
2776,90,18,6121,Champions
2777,325,5,6537,Loyal Customers
2778,61,14,7139,Recent Low-Value
2779,138,28,17687,Loyal Customers
2780,50,30,4235,At Risk / Lost
2781,259,4,15211,Champions
2782,107,39,12064,At Risk / Lost
2783,113,20,8811,At Risk / Lost
2784,350,25,8004,At Risk / Lost
2785,254,28,2383,At Risk / Lost
2786,118,12,2577,Loyal Customers
2787,198,2,3193,At Risk / Lost
2788,337,14,7307,Loyal Customers
2789,51,22,9494,At Risk / Lost
2790,245,31,14941,Recent Low-Value
2791,35,23,6327,At Risk / Lost
2792,302,20,13380,Recent Low-Value
2793,69,38,3635,Loyal Customers
2794,349,4,10682,Champions
2795,320,15,3013,Loyal Customers
2796,49,24,2440,Champions
2797,74,25,5389,Champions
2798,192,1,697,At Risk / Lost
2799,261,7,15125,Champions
2800,356,31,7245,Loyal Customers
2801,70,12,3002,At Risk / Lost
2802,90,5,9055,Champions
2803,260,38,7794,Loyal Customers
2804,126,12,4930,Champions
2805,231,39,9934,Champions
2806,295,18,10589,At Risk / Lost
2807,129,2,15868,At Risk / Lost
2808,280,10,10464,Loyal Customers
2809,313,15,2260,At Risk / Lost
2810,100,30,13368,At Risk / Lost
2811,326,17,14585,Recent Low-Value
2812,297,4,3022,Recent Low-Value
2813,182,7,3904,Loyal Customers
2814,174,31,2468,At Risk / Lost
2815,316,39,15257,Loyal Customers
2816,364,34,8193,Recent Low-Value
2817,188,6,4032,Recent Low-Value
2818,57,38,11652,Recent Low-Value
2819,31,34,5708,Loyal Customers
2820,84,15,12999,At Risk / Lost
2821,152,14,9392,Champions
2822,36,6,9962,At Risk / Lost
2823,213,37,5631,Loyal Customers
2824,364,32,10512,Recent Low-Value
2825,106,3,6444,Champions
2826,342,3,16859,Loyal Customers
2827,220,22,7987,Recent Low-Value
2828,163,22,18093,Loyal Customers
2829,220,10,16258,Champions
2830,270,3,19423,Recent Low-Value
2831,120,12,18097,At Risk / Lost
2832,336,29,3779,Loyal Customers
2833,182,17,7640,Champions
2834,106,7,9588,At Risk / Lost
2835,217,13,7174,Champions
2836,205,2,4096,Loyal Customers
2837,70,4,5795,Champions
2838,44,10,14335,Recent Low-Value
2839,329,39,2466,Champions
2840,301,24,14264,Loyal Customers
2841,228,17,6864,Recent Low-Value
2842,184,6,15627,Champions
2843,107,19,16392,Champions
2844,84,5,1714,Recent Low-Value
2845,338,32,14496,At Risk / Lost
2846,250,10,18900,At Risk / Lost
2847,363,9,16980,Recent Low-Value
2848,21,27,16988,Champions
2849,196,13,5833,At Risk / Lost
2850,178,19,3316,Recent Low-Value
2851,7,21,4464,Loyal Customers
2852,70,24,12369,Champions
2853,127,38,17961,Loyal Customers
2854,160,4,13929,Champions
2855,248,24,5060,At Risk / Lost
2856,203,35,18881,Loyal Customers
2857,148,3,8401,Loyal Customers
2858,143,4,8941,Recent Low-Value
2859,199,37,7830,At Risk / Lost
2860,154,35,17983,At Risk / Lost
2861,142,31,17079,Champions
2862,313,25,1078,Recent Low-Value
2863,165,13,830,Recent Low-Value
2864,314,4,156,Champions
2865,21,14,2343,Loyal Customers
2866,82,13,1801,Champions
2867,69,27,17770,Champions
2868,131,6,8403,Champions
2869,87,17,15200,Recent Low-Value
2870,218,36,13098,Champions
2871,305,35,9493,Champions
2872,345,17,1047,Champions
2873,341,2,6653,At Risk / Lost
2874,161,13,857,Loyal Customers
2875,178,2,14966,Loyal Customers
2876,117,28,11680,Loyal Customers
2877,196,26,5751,Loyal Customers
2878,327,22,7373,Recent Low-Value
2879,86,3,10133,Recent Low-Value
2880,289,35,3635,Champions
2881,81,12,18777,Recent Low-Value
2882,152,24,17588,Loyal Customers
2883,61,5,8953,At Risk / Lost
2884,61,20,1008,Champions
2885,354,39,4717,Champions
2886,28,39,10148,Loyal Customers
2887,43,13,2411,Loyal Customers
2888,169,12,16120,Loyal Customers
2889,86,13,17273,Recent Low-Value
2890,177,10,13685,Champions
2891,17,33,14117,Loyal Customers
2892,98,16,16655,At Risk / Lost
2893,198,35,12652,Champions
2894,98,3,13437,Champions
2895,65,5,1985,Recent Low-Value
2896,330,26,1149,Champions
2897,341,11,10603,Loyal Customers
2898,5,7,1261,Loyal Customers
2899,2,10,915,At Risk / Lost
2900,22,34,3866,Champions
2901,112,3,3339,Champions
2902,57,8,14042,Recent Low-Value
2903,66,31,8372,Loyal Customers
2904,330,11,19288,At Risk / Lost
2905,98,7,969,Loyal Customers
2906,144,2,5626,Champions
2907,125,6,7841,Champions
2908,167,32,4794,At Risk / Lost
2909,86,20,2034,Champions
2910,76,34,17187,At Risk / Lost
2911,344,16,16418,At Risk / Lost
2912,294,25,19007,Loyal Customers
2913,59,12,19123,At Risk / Lost
2914,138,7,6259,Champions
2915,99,39,15819,Recent Low-Value
2916,192,17,13093,Recent Low-Value
2917,243,11,13913,Champions
2918,319,6,1264,Recent Low-Value
2919,49,23,719,Recent Low-Value
2920,32,27,8082,At Risk / Lost
2921,277,6,3166,Recent Low-Value
2922,20,38,8738,Recent Low-Value
2923,154,2,2437,Recent Low-Value
2924,68,22,5694,Loyal Customers
2925,214,20,2560,Champions
2926,143,25,6920,At Risk / Lost
2927,232,15,3542,Recent Low-Value
2928,213,29,16291,Champions
2929,79,8,19195,Recent Low-Value
2930,214,37,16426,Loyal Customers
2931,116,33,10629,Loyal Customers
2932,92,22,17775,Recent Low-Value
2933,270,5,10490,Recent Low-Value
2934,168,39,14130,Recent Low-Value
2935,58,18,5474,Loyal Customers
2936,284,38,13242,Loyal Customers
2937,26,37,19139,Champions
2938,66,30,12304,At Risk / Lost
2939,248,31,7494,At Risk / Lost
2940,254,10,17188,Loyal Customers
2941,44,15,925,At Risk / Lost
2942,97,18,9296,Recent Low-Value
2943,42,23,11752,Champions
2944,227,33,16860,Loyal Customers
2945,262,16,1072,Loyal Customers
2946,167,38,11368,At Risk / Lost
2947,279,35,543,Recent Low-Value
2948,89,34,854,Champions
2949,178,28,16123,At Risk / Lost
2950,197,2,10463,Loyal Customers
2951,307,30,10997,Loyal Customers
2952,267,13,5496,At Risk / Lost
2953,268,16,3565,Recent Low-Value
2954,74,5,2811,Champions
2955,8,28,18891,Champions
2956,297,39,5847,Champions
2957,164,20,18207,Champions
2958,85,24,2019,Recent Low-Value
2959,72,27,17402,Loyal Customers
2960,55,30,13573,Loyal Customers
2961,47,27,17065,Champions
2962,238,26,14335,Champions
2963,104,7,15810,Champions
2964,210,38,14534,At Risk / Lost
2965,42,5,13578,At Risk / Lost
2966,316,23,3981,Loyal Customers
2967,268,28,2099,Loyal Customers
2968,263,34,14949,Champions
2969,336,15,11003,At Risk / Lost
2970,259,32,16884,Recent Low-Value
2971,283,26,14800,At Risk / Lost
2972,114,31,5545,Loyal Customers
2973,363,19,2728,At Risk / Lost
2974,40,9,18140,Loyal Customers
2975,220,29,17104,Champions
2976,129,39,346,Recent Low-Value
2977,8,4,5312,Champions
2978,101,3,3439,Champions
2979,176,29,19494,Recent Low-Value
2980,107,11,2468,Recent Low-Value
2981,101,33,12286,Recent Low-Value
2982,260,38,1939,Loyal Customers
2983,246,11,19387,Champions
2984,275,27,6305,Loyal Customers
2985,32,33,4495,Recent Low-Value
2986,137,21,15390,Loyal Customers
2987,12,39,3791,Recent Low-Value
2988,302,31,7570,At Risk / Lost
2989,16,38,3941,Recent Low-Value
2990,129,2,4448,Champions
2991,63,27,17876,Champions
2992,109,36,6160,Champions
2993,21,11,15625,Loyal Customers
2994,158,18,4400,Champions
2995,269,1,3438,Recent Low-Value
2996,162,35,5587,At Risk / Lost
2997,260,35,3614,Champions
2998,102,31,17243,Loyal Customers
2999,223,28,11380,At Risk / Lost
3000,59,39,10407,Champions
3001,247,1,10015,Champions
3002,128,25,11258,At Risk / Lost
3003,283,38,8721,Champions
3004,325,20,10647,Loyal Customers
3005,25,3,13585,Recent Low-Value
3006,131,2,2559,Recent Low-Value
3007,353,18,5373,At Risk / Lost
3008,196,10,18202,Recent Low-Value
3009,281,5,9557,Champions
3010,154,9,5523,Champions
3011,133,2,17792,Loyal Customers
3012,227,34,17534,Recent Low-Value
3013,189,38,5579,At Risk / Lost
3014,265,31,15519,Champions
3015,134,10,2349,At Risk / Lost
3016,211,12,2909,Champions
3017,60,36,3021,Champions
3018,364,21,4776,Loyal Customers
3019,364,6,2517,Recent Low-Value
3020,213,3,17016,Loyal Customers
3021,216,10,13563,Recent Low-Value
3022,226,5,8267,At Risk / Lost
3023,131,26,1569,Recent Low-Value
3024,76,21,7392,At Risk / Lost
3025,286,26,7031,Champions
3026,277,38,19908,At Risk / Lost
3027,156,26,1191,At Risk / Lost
3028,248,8,16463,Champions
3029,218,5,360,At Risk / Lost
3030,190,15,10556,At Risk / Lost
3031,163,16,13535,Champions
3032,180,1,9477,Champions
3033,34,16,15913,Champions
3034,41,37,4401,Recent Low-Value
3035,307,3,7307,Champions
3036,338,31,16576,Champions
3037,314,13,8656,At Risk / Lost
3038,75,16,13895,Loyal Customers
3039,279,21,6225,Loyal Customers
3040,176,2,2024,Recent Low-Value
3041,150,27,19579,Recent Low-Value
3042,273,38,6783,Loyal Customers
3043,325,26,19022,Loyal Customers
3044,108,38,18760,Champions
3045,139,25,13431,At Risk / Lost
3046,350,11,10045,Champions
3047,271,8,17394,Recent Low-Value
3048,347,8,406,Loyal Customers
3049,289,33,4331,Recent Low-Value
3050,212,7,6128,Champions
3051,272,38,12307,Recent Low-Value
3052,66,21,6758,Recent Low-Value
3053,248,8,6436,At Risk / Lost
3054,156,21,13996,Recent Low-Value
3055,47,20,9730,Champions
3056,201,8,17356,At Risk / Lost
3057,148,31,1241,Recent Low-Value
3058,124,29,17149,Champions
3059,1,9,8500,Loyal Customers
3060,247,15,1051,At Risk / Lost
3061,343,30,9349,Recent Low-Value
3062,128,26,13036,Recent Low-Value
3063,191,10,14555,At Risk / Lost
3064,67,29,4822,Champions
3065,4,16,12912,Recent Low-Value
3066,303,36,4108,Champions
3067,294,20,10160,At Risk / Lost
3068,143,37,13156,Recent Low-Value
3069,191,22,6755,Loyal Customers
3070,21,7,17255,Loyal Customers
3071,227,23,13127,Loyal Customers
3072,313,29,4130,At Risk / Lost
3073,117,16,621,Recent Low-Value
3074,302,38,19839,At Risk / Lost
3075,142,28,1500,Recent Low-Value
3076,39,38,12030,Loyal Customers
3077,355,31,3823,Loyal Customers
3078,252,14,6679,Champions
3079,333,33,19731,At Risk / Lost
3080,207,9,18342,At Risk / Lost
3081,210,27,4881,Champions
3082,115,24,12973,Loyal Customers
3083,225,13,18882,Loyal Customers
3084,134,26,16626,At Risk / Lost
3085,251,29,11143,Recent Low-Value
3086,219,28,19953,Loyal Customers
3087,91,28,16475,Champions
3088,354,8,17201,Champions
3089,46,23,742,Champions
3090,38,29,19032,At Risk / Lost
3091,142,5,11985,At Risk / Lost
3092,100,7,7649,At Risk / Lost
3093,328,36,13497,At Risk / Lost
3094,190,27,15174,Champions
3095,35,2,13871,Champions
3096,147,25,1049,At Risk / Lost
3097,30,9,17005,At Risk / Lost
3098,334,27,14832,Champions
3099,84,1,16838,At Risk / Lost
3100,281,23,17966,At Risk / Lost
3101,344,10,9939,At Risk / Lost
3102,270,25,12923,At Risk / Lost
3103,154,3,18699,Loyal Customers
3104,102,6,19021,At Risk / Lost
3105,215,6,14790,Champions
3106,150,2,6439,Champions
3107,83,18,11056,Champions
3108,110,23,3865,Champions
3109,275,2,2927,At Risk / Lost
3110,201,12,2158,Loyal Customers
3111,284,22,11619,Recent Low-Value
3112,173,37,830,Recent Low-Value
3113,327,20,1932,Recent Low-Value
3114,206,39,8700,Recent Low-Value
3115,63,24,15718,Champions
3116,73,20,7270,At Risk / Lost
3117,251,1,4279,At Risk / Lost
3118,124,1,6399,Recent Low-Value
3119,121,17,7930,Recent Low-Value
3120,275,1,11539,Loyal Customers
3121,120,30,4902,Loyal Customers
3122,317,3,6715,Loyal Customers
3123,164,11,6862,Champions
3124,286,24,5643,At Risk / Lost
3125,265,22,4983,Champions
3126,320,26,15839,Champions
3127,161,13,766,At Risk / Lost
3128,308,1,376,Loyal Customers
3129,89,24,14163,At Risk / Lost
3130,142,10,981,Recent Low-Value
3131,203,35,2160,Loyal Customers
3132,309,24,14777,At Risk / Lost
3133,227,28,18566,Champions
3134,334,36,6802,At Risk / Lost
3135,222,16,9529,Loyal Customers
3136,41,16,15953,Recent Low-Value
3137,196,17,258,Champions
3138,68,15,16096,Recent Low-Value
3139,264,16,5329,Recent Low-Value
3140,2,15,8056,Champions
3141,361,34,12666,At Risk / Lost
3142,125,11,2626,At Risk / Lost
3143,110,1,7903,Recent Low-Value
3144,86,15,6674,At Risk / Lost
3145,120,26,8833,Loyal Customers
3146,127,4,17622,Recent Low-Value
3147,255,5,7357,Recent Low-Value
3148,183,35,3383,Recent Low-Value
3149,16,13,16009,Loyal Customers
3150,62,10,11902,Recent Low-Value
3151,158,11,7996,At Risk / Lost
3152,268,18,18903,At Risk / Lost
3153,35,34,13626,At Risk / Lost
3154,267,39,18240,At Risk / Lost
3155,64,23,11378,Recent Low-Value
3156,50,7,13342,Loyal Customers
3157,255,39,18790,Champions
3158,149,3,2670,At Risk / Lost
3159,325,12,424,Champions
3160,304,7,9821,Champions
3161,276,26,5745,Recent Low-Value
3162,357,33,18429,At Risk / Lost
3163,172,37,14504,At Risk / Lost
3164,201,15,4586,At Risk / Lost
3165,324,2,2530,Champions
3166,35,7,19994,At Risk / Lost
3167,216,32,17329,At Risk / Lost
3168,65,4,13256,Loyal Customers
3169,8,20,667,Recent Low-Value
3170,301,36,2279,At Risk / Lost
3171,343,32,2119,At Risk / Lost
3172,332,28,16019,Recent Low-Value
3173,76,13,19803,Recent Low-Value
3174,174,1,18804,Champions
3175,47,35,18130,Champions
3176,15,30,4009,Champions
3177,361,36,8115,Recent Low-Value
3178,147,25,3520,Loyal Customers
3179,26,16,14985,At Risk / Lost
3180,308,19,16840,Recent Low-Value
3181,93,1,7585,Loyal Customers
3182,232,5,19565,Recent Low-Value
3183,21,22,18764,Loyal Customers
3184,307,24,4231,Recent Low-Value
3185,38,37,10752,Recent Low-Value
3186,276,36,14479,Loyal Customers
3187,157,36,15003,Loyal Customers
3188,179,4,16013,Loyal Customers
3189,132,36,19271,Loyal Customers
3190,311,18,9570,Loyal Customers
3191,348,16,16949,Loyal Customers
3192,28,18,11640,Loyal Customers
3193,260,22,17971,Loyal Customers
3194,76,2,4697,Recent Low-Value
3195,67,21,4636,Loyal Customers
3196,342,36,16809,Loyal Customers
3197,194,39,10057,Recent Low-Value
3198,162,39,4262,Recent Low-Value
3199,347,29,403,Champions
3200,361,26,5167,Champions
3201,257,21,5124,Loyal Customers
3202,72,17,7815,Loyal Customers
3203,87,16,11326,Champions
3204,262,31,2731,Champions
3205,214,9,13512,At Risk / Lost
3206,153,31,15137,At Risk / Lost
3207,210,14,11747,Loyal Customers
3208,61,37,12669,At Risk / Lost
3209,268,2,2469,Champions
3210,262,14,11759,Loyal Customers
3211,218,33,628,Recent Low-Value
3212,283,35,10602,Recent Low-Value
3213,136,39,4775,Champions
3214,362,20,18147,At Risk / Lost
3215,93,2,19848,Recent Low-Value
3216,109,19,2441,At Risk / Lost
3217,241,37,14019,Recent Low-Value
3218,355,18,14830,At Risk / Lost
3219,142,16,15356,Recent Low-Value
3220,291,4,5005,Recent Low-Value
3221,237,12,15639,Loyal Customers
3222,340,29,15355,Loyal Customers
3223,312,7,8984,Champions
3224,177,14,9243,Recent Low-Value
3225,141,12,6050,At Risk / Lost
3226,189,35,1460,Recent Low-Value
3227,49,5,5227,At Risk / Lost
3228,302,17,14352,At Risk / Lost
3229,190,32,8830,Recent Low-Value
3230,136,10,4025,At Risk / Lost
3231,43,17,8563,Champions
3232,353,5,17512,Loyal Customers
3233,90,9,1342,At Risk / Lost
3234,295,33,8884,Recent Low-Value
3235,341,36,9897,Loyal Customers
3236,245,36,6506,Champions
3237,192,18,19861,At Risk / Lost
3238,318,9,14065,At Risk / Lost
3239,106,29,13833,Loyal Customers
3240,363,14,17924,At Risk / Lost
3241,310,25,3726,Recent Low-Value
3242,233,15,10174,Loyal Customers
3243,265,6,16668,Loyal Customers
3244,344,29,8131,At Risk / Lost
3245,37,15,3288,Champions
3246,305,29,3045,Champions
3247,41,4,6865,Champions
3248,17,18,18958,Champions
3249,344,39,10907,Loyal Customers
3250,277,16,10304,Loyal Customers
